raw_duration_ms,norm_by_session_mean,relative_ratio,is_tap,label
64.944,0.5763,1.3633,0,2
128.475,0.6012,0.3356,0,2
42.336,0.5596,0.8465,1,0
49.879,0.3866,0.3004,0,2
151.753,1.6148,0.7838,1,1
175.364,1.4554,3.2149,1,1
247.201,1.4151,2.9811,1,1
289.386,1.2213,2.0738,1,1
73.515,0.7549,0.3552,1,0
187.806,1.5179,3.3451,1,1
55.539,0.4823,1.0015,1,0
108.712,0.5187,0.9655,1,0
136.795,1.5015,0.9468,1,1
99.136,0.379,0.224,0,2
172.463,1.606,3.1246,0,3
114.246,0.5663,0.4061,0,2
78.047,0.6344,0.42,0,2
69.1,0.5389,0.3403,0,2
221.073,1.3857,2.7284,0,3
54.534,0.4007,0.2249,1,0
130.724,1.1147,2.471,0,3
126.368,0.5518,0.8449,0,2
70.965,0.6544,1.3558,1,0
96.674,1.0,1.0,1,0
135.509,1.4383,1.1553,0,3
56.358,0.657,1.1368,0,2
42.802,0.9065,0.7835,0,2
122.162,0.5451,0.1663,1,0
118.248,0.4886,0.9203,0,2
55.196,0.5988,1.4362,1,0
53.961,0.6262,0.7235,1,0
54.749,0.5334,0.9868,1,0
211.804,1.3214,0.8318,1,1
318.07,1.305,2.69,1,1
186.086,1.6881,0.6112,1,1
409.438,3.5483,1.9105,0,4
162.667,1.3456,1.9809,1,1
408.482,1.7383,1.2653,1,1
84.572,0.4365,0.3592,1,0
60.869,0.604,0.3659,1,0
58.51,0.4572,0.3022,0,2
60.014,0.5651,1.2326,1,0
51.101,0.4522,0.8492,0,2
345.504,1.4731,2.8544,0,3
91.209,0.5425,0.4364,1,0
379.172,4.68,7.1702,0,4
52.691,0.5981,1.1742,1,0
306.131,1.3518,0.9654,0,3
70.591,1.0652,1.0786,0,2
59.072,0.5353,0.7822,1,0
359.051,1.8955,3.0083,0,3
189.829,1.2438,2.8925,1,1
91.851,0.3652,0.807,1,0
39.867,0.5147,0.1166,1,0
37.949,0.818,0.6921,0,2
130.222,0.6203,1.1922,1,0
45.106,0.5205,0.3474,1,0
122.42,1.4285,0.4289,1,1
356.545,1.5474,2.7259,1,1
116.127,0.4298,0.3219,0,2
143.482,1.0962,0.7654,1,1
101.141,0.4965,1.19,0,2
191.169,1.8297,3.9146,1,1
97.632,0.5571,1.183,0,2
69.662,0.7623,0.9821,0,2
150.525,1.1639,3.0895,0,3
57.024,0.537,1.2914,1,0
53.977,1.0426,1.0369,1,0
118.385,0.5563,0.8846,0,2
51.951,0.4972,0.9631,0,2
120.59,0.5126,1.1851,0,2
469.332,3.9313,7.1668,0,4
129.582,0.7229,1.1401,1,0
116.677,1.7228,0.7682,0,3
151.794,1.6786,2.603,0,3
149.394,1.6063,3.797,0,3
98.628,0.4142,0.7111,0,2
55.023,0.4376,0.9335,0,2
92.055,0.3846,0.8872,0,2
83.162,0.483,0.9793,1,0
58.606,0.6621,1.169,1,0
140.87,1.5385,2.8873,1,1
63.424,0.5699,1.1924,1,0
73.58,0.4799,0.9214,0,2
54.448,0.5675,1.1025,0,2
208.066,1.508,1.2248,1,1
132.43,1.1224,1.3232,0,2
46.09,0.5408,1.0397,1,0
138.185,1.5414,1.924,1,1
216.865,1.1514,0.9799,0,3
223.182,0.9461,0.6852,0,3
62.682,0.4009,0.1082,1,0
62.734,0.5628,1.0293,1,0
135.951,0.6825,0.3828,0,2
483.633,2.2724,5.1989,0,3
379.836,2.0168,3.1368,0,3
100.585,0.442,0.2021,1,0
32.052,0.3283,0.6291,0,2
359.691,1.5255,0.4521,1,1
168.527,1.9148,1.2762,1,1
178.439,1.4148,2.7301,1,1
217.262,1.0785,0.8779,0,3
90.068,0.5697,1.1193,1,0
142.069,0.644,0.1385,1,0
109.997,1.1998,3.1949,1,1
54.696,0.385,0.7913,1,0
65.242,0.7155,0.4651,1,0
70.406,0.4876,0.7948,1,0
38.133,0.4121,0.8261,1,0
98.676,0.4113,0.9254,1,0
116.472,0.458,0.899,0,2
190.877,0.7777,1.4076,1,1
55.802,0.5062,0.9684,1,0
45.498,0.3478,0.8313,1,0
135.777,1.5194,3.6619,1,1
71.403,0.5692,0.4819,1,0
320.542,1.5014,2.2943,1,1
131.376,0.5275,1.0366,1,0
100.783,0.451,0.6791,0,2
105.527,0.5961,0.6453,1,0
256.062,1.1472,2.264,0,3
176.703,1.3,3.2168,1,1
104.41,0.6141,1.1135,0,2
48.59,0.5986,0.7786,0,2
131.081,0.6484,1.1027,1,0
52.829,0.4984,0.1261,1,0
113.309,0.4704,0.8764,1,0
68.683,0.5379,0.4029,1,0
62.469,0.512,0.3828,0,2
61.127,1.0,1.0,1,0
98.418,0.5865,2.6614,0,2
49.652,0.302,0.5904,0,2
55.759,0.4653,0.8712,0,2
817.328,2.388,2.6479,0,4
40.251,0.6564,0.347,1,0
51.382,0.5914,0.135,1,0
310.8,1.4063,3.3299,0,3
136.465,0.6176,1.2545,0,2
391.858,1.7085,1.1963,0,3
87.635,0.6237,0.4063,0,2
129.541,0.573,0.3479,0,2
277.338,2.4438,6.1013,0,4
53.781,0.4574,0.3189,0,2
84.548,0.5397,1.147,1,0
356.056,1.69,0.5569,1,1
115.605,0.4755,0.959,0,2
103.73,0.4591,0.7929,0,2
139.283,1.3458,2.9326,1,1
94.798,0.6123,1.4115,0,2
62.954,0.7616,0.4271,1,0
117.375,0.5113,0.8723,0,2
59.267,0.3672,0.3051,0,2
259.974,1.5298,3.3417,1,1
318.686,1.4005,0.9323,1,1
418.046,1.9175,3.1726,1,1
216.788,1.4786,2.7727,1,1
43.87,0.2881,0.5442,1,0
131.766,0.6211,0.3818,0,2
46.071,0.5694,1.1427,0,2
383.486,1.3727,2.7887,1,1
65.874,0.7102,1.0213,1,0
44.934,0.5956,1.0709,0,2
367.159,1.8497,3.7396,1,1
403.821,1.6704,3.2252,1,1
93.611,0.4052,0.6842,0,2
266.598,1.8946,3.7143,1,1
173.25,0.7479,1.5736,0,2
142.676,0.6313,0.343,0,2
57.852,0.564,0.2507,0,2
55.008,0.46,0.1254,1,0
354.685,1.182,2.7159,1,1
75.953,0.6414,0.262,1,0
56.203,0.4633,0.3241,1,0
145.898,1.6783,3.2044,1,1
152.666,1.6082,0.8763,0,3
76.513,0.3941,0.2515,1,0
139.75,1.3318,0.9409,0,3
43.992,0.4569,0.918,1,0
397.606,1.5545,1.0969,0,3
76.443,0.4448,1.0289,0,2
54.669,1.1384,1.0606,1,0
53.407,0.8838,0.7918,0,2
136.529,0.6122,1.5524,0,2
63.038,0.532,1.4024,0,2
376.005,1.4905,1.2979,1,1
51.236,0.5877,0.8452,0,2
56.167,0.5087,1.1354,0,2
355.177,1.6176,3.3063,0,3
51.005,0.466,0.2354,0,2
126.259,0.5908,0.4099,1,0
469.64,1.8182,3.6256,1,1
48.689,0.3766,0.232,0,2
220.923,1.4964,3.6672,1,1
453.09,1.8968,3.9796,0,3
62.918,0.5181,0.3022,0,2
73.74,0.6082,0.8102,0,2
361.914,1.32,3.5394,0,3
42.46,0.8459,0.3843,1,0
363.812,1.6191,4.4088,0,3
134.623,1.5998,2.1855,1,1
72.067,0.4532,0.3223,0,2
43.858,0.4914,0.3609,1,0
51.965,0.4071,0.8528,1,0
588.99,3.0974,7.5887,0,4
132.628,0.592,0.3312,1,0
492.083,2.2478,2.0869,0,4
86.441,0.4027,0.7335,1,0
148.756,1.2969,0.8191,1,1
44.114,0.4441,0.1262,1,0
162.524,1.9663,1.9112,1,1
361.214,1.4648,0.9773,1,1
221.992,1.3511,0.3612,1,1
48.674,0.4832,1.2948,0,2
178.049,1.7854,1.3896,0,3
45.601,0.507,0.2771,0,2
155.466,1.1545,3.2241,0,3
213.902,1.804,1.3114,0,3
338.029,1.6297,1.1984,1,1
63.605,0.5376,0.9905,1,0
137.272,0.6533,1.2253,0,2
45.364,0.9061,0.8352,1,0
172.065,1.2299,0.3545,1,1
55.2,0.3572,0.6161,0,2
119.234,1.3622,3.1838,0,3
148.692,1.4114,3.3582,1,1
67.199,0.6209,0.3517,1,0
79.329,0.5612,1.0623,0,2
42.635,0.6023,0.2904,0,2
47.062,0.4551,0.7642,0,2
126.891,0.5205,0.6648,0,2
443.802,1.7283,1.1282,0,3
58.605,0.5318,0.8906,0,2
184.698,1.5072,3.3944,1,1
46.758,0.4764,0.8703,0,2
97.898,0.3614,0.2681,0,2
280.795,1.9711,2.8925,1,1
84.118,0.4947,0.9501,1,0
225.083,1.3809,2.5777,0,3
383.893,1.7237,3.2183,1,1
92.788,0.5722,0.1435,1,0
809.827,3.4741,7.243,0,4
118.704,0.5382,0.3769,0,2
147.359,1.5286,3.058,0,3
54.39,0.5519,0.257,0,2
53.947,0.4498,0.2419,0,2
226.671,1.3685,0.8925,1,1
102.312,0.4344,0.2369,1,0
55.622,0.4201,0.3404,0,2
184.999,1.3752,2.7455,1,1
867.337,3.6438,6.7658,0,4
67.832,0.7337,1.2011,0,2
151.926,1.3337,2.0693,0,3
108.609,0.5467,0.2783,0,2
64.743,0.4638,0.167,1,0
201.313,1.7741,2.7938,0,3
61.998,0.578,0.8876,0,2
64.479,0.4855,1.047,1,0
95.252,0.4077,0.81,0,2
134.702,1.8485,2.6392,0,3
56.795,0.362,0.2387,0,2
100.49,0.4408,0.3263,1,0
39.999,0.4081,0.9384,1,0
52.035,0.4668,0.8928,1,0
64.796,0.5488,0.4938,0,2
395.709,1.5863,1.0294,1,1
109.856,0.4949,1.019,0,2
169.63,1.8264,3.5082,1,1
464.262,3.7859,2.4408,0,4
127.968,1.3667,0.7748,0,3
131.97,1.5433,0.934,0,3
102.64,0.6287,1.088,0,2
414.568,1.6907,1.3018,1,1
165.158,1.7112,2.7409,1,1
220.288,1.9864,0.5708,1,1
67.928,0.5452,1.1907,0,2
52.74,0.5372,0.8816,0,2
146.518,0.651,0.5121,0,2
39.843,0.4706,0.679,0,2
73.343,0.4584,0.1175,1,0
280.27,1.9711,3.345,0,3
68.562,0.5306,0.412,0,2
45.462,0.4612,1.0759,1,0
40.522,0.4554,0.8698,0,2
217.07,1.3035,2.1816,0,3
482.652,3.1377,4.3371,0,4
79.845,0.5156,0.309,0,2
176.493,1.6792,3.0736,0,3
66.665,0.4039,0.7145,0,2
48.612,0.5142,1.0251,0,2
56.706,0.5415,1.1736,1,0
43.623,0.4723,0.2848,0,2
50.535,0.5894,1.088,1,0
47.766,0.5121,0.3401,0,2
249.329,1.3424,2.8665,1,1
57.657,0.3867,0.7645,0,2
64.827,0.5342,0.889,0,2
42.412,0.487,0.9755,0,2
71.94,0.4625,0.9612,1,0
213.207,1.9438,3.9468,1,1
430.407,1.7285,4.1399,0,3
50.228,0.4325,1.0035,1,0
89.749,0.5706,1.3643,0,2
111.077,1.1291,0.8283,0,3
156.737,1.7341,0.9418,1,1
44.781,0.5285,0.8028,0,2
83.052,0.5804,0.2752,0,2
40.024,0.4852,0.3473,1,0
61.26,0.595,1.2203,0,2
114.17,0.5459,0.8992,0,2
45.265,0.3868,0.2414,0,2
169.496,1.5244,1.4606,0,3
327.678,1.212,2.3403,1,1
60.702,0.5102,0.998,1,0
278.517,1.7278,2.638,1,1
233.092,1.2363,1.1727,1,1
81.527,0.8354,0.4144,0,2
52.88,0.5452,0.3758,1,0
202.199,1.4409,1.2883,0,3
51.04,0.797,1.1919,1,0
217.172,2.1393,3.9422,0,3
385.371,1.3939,0.3466,1,1
167.747,1.9072,4.1799,1,1
132.403,0.5172,1.2751,0,2
71.697,0.4504,0.3648,1,0
51.438,0.5258,0.3819,0,2
129.59,1.4467,2.9457,1,1
54.51,0.5705,1.2441,1,0
120.159,0.5538,0.368,0,2
80.652,0.5413,0.2932,1,0
187.772,1.5989,2.7612,0,3
80.135,0.6335,0.3121,0,2
342.864,1.6636,0.8944,0,3
105.487,0.4475,0.9775,1,0
133.733,0.6537,1.0308,1,0
55.025,0.4332,0.641,0,2
60.228,0.5657,0.3762,0,2
88.123,0.6724,1.2501,0,2
61.576,0.4,0.7336,1,0
43.273,0.434,0.3166,1,0
379.555,1.6461,1.5746,1,1
70.74,0.6501,1.0761,0,2
76.81,0.6469,1.3057,0,2
299.62,1.3549,0.8196,1,1
74.799,0.3801,0.3018,0,2
210.995,1.3089,1.0433,1,1
151.124,1.7089,3.8154,0,3
380.73,2.7064,1.7479,0,4
252.097,1.8369,0.8221,0,3
54.276,0.4695,0.1356,1,0
144.907,0.559,0.3895,0,2
144.44,1.2357,1.0441,0,3
44.08,0.3835,0.2809,1,0
362.253,1.0,1.0,1,1
216.391,1.1516,1.038,1,1
301.169,1.7491,1.2714,0,3
397.329,1.7864,2.0644,1,1
106.097,0.639,0.2119,1,0
59.032,0.5055,0.8261,1,0
108.781,0.4892,1.3537,1,0
192.172,1.0,1.0,1,1
50.922,0.3845,0.6961,0,2
118.738,1.2084,0.3932,1,1
193.585,1.5132,4.3918,1,1
197.726,1.063,0.843,0,3
135.634,0.7421,0.9075,0,2
405.926,1.1559,0.3804,1,1
35.167,0.4649,0.7587,1,0
39.337,0.3953,0.8419,1,0
99.556,0.3365,0.1064,1,0
87.715,0.667,0.3464,0,2
161.214,1.3487,2.4932,1,1
166.185,1.6329,2.0384,1,1
80.106,0.5155,1.2511,1,0
64.092,0.9705,0.8819,1,0
70.211,0.4702,1.1718,1,0
60.863,0.6458,0.4908,1,0
69.488,0.5124,0.391,0,2
233.603,1.5521,1.0768,1,1
124.03,0.5879,0.442,1,0
53.863,0.6867,1.0811,1,0
233.223,1.3842,2.1697,1,1
391.598,1.5311,0.9214,1,1
256.603,1.0,1.0,1,1
68.075,0.7619,1.2773,0,2
164.953,1.5237,1.1651,0,3
117.378,0.589,1.2252,0,2
148.422,1.2928,2.5596,1,1
64.842,0.7227,0.5356,0,2
102.794,0.4562,0.7229,1,0
46.408,0.5071,1.3506,1,0
122.118,1.0,1.0,1,0
122.411,0.5891,0.3083,0,2
192.162,1.5998,0.4248,1,1
427.782,3.0886,7.9065,0,4
160.405,1.2503,2.153,1,1
124.913,0.5495,1.1912,0,2
120.535,0.6119,0.4149,0,2
67.169,0.6461,0.3052,0,2
109.941,0.4896,0.97,0,2
125.387,1.2925,2.7549,1,1
137.733,1.4668,3.4975,1,1
137.157,1.8435,1.0431,1,1
55.605,1.0651,1.0869,1,0
158.986,1.5094,2.8267,1,1
291.228,1.8316,4.9053,0,3
67.612,0.6577,0.9521,1,0
109.221,0.4354,0.2961,1,0
41.749,0.4448,0.8095,0,2
77.803,0.6446,0.5542,0,2
75.081,0.5121,0.8352,1,0
137.468,1.089,0.3354,1,1
161.975,0.9323,0.7656,0,3
88.393,0.5609,0.9391,1,0
169.452,1.5928,0.7892,1,1
49.25,0.5423,1.0992,0,2
130.393,1.439,2.4133,1,1
35.201,0.6997,0.5381,0,2
125.191,1.2926,2.674,0,3
177.491,1.4756,1.0034,0,3
113.481,0.4566,0.8084,1,0
1010.642,4.0643,8.3635,0,4
110.628,0.4742,0.3076,0,2
42.442,1.0,1.0,1,0
67.163,0.5145,0.1236,1,0
1027.703,4.766,7.6564,0,4
61.359,0.4822,1.1519,1,0
125.958,0.5596,0.134,1,0
252.73,1.4157,3.7841,0,3
386.206,1.692,3.4094,1,1
132.339,0.5207,0.1251,1,0
87.476,0.5858,0.3553,0,2
170.702,1.5677,3.0256,0,3
234.912,2.0915,4.2059,1,1
75.98,0.4853,0.9549,1,0
74.941,0.519,0.3504,0,2
74.388,0.7039,0.3207,1,0
71.444,0.4699,0.2301,0,2
156.281,1.928,3.3824,1,1
168.447,1.6431,2.909,1,1
92.142,0.6024,0.4087,1,0
158.835,1.7815,2.6235,0,3
76.742,0.4202,0.8173,0,2
364.278,1.5498,2.5711,1,1
59.827,0.5346,1.357,1,0
44.155,0.428,0.73,0,2
72.608,0.4338,0.9154,1,0
44.543,0.4516,1.0153,1,0
148.669,0.6561,0.3994,0,2
45.919,0.4846,0.9699,1,0
261.836,1.4776,3.3068,1,1
82.24,0.5247,1.3772,0,2
192.819,1.5145,1.1491,1,1
95.743,0.5917,1.2281,1,0
86.345,0.5503,0.3731,1,0
62.558,0.4142,0.7625,0,2
164.551,1.6834,3.2257,1,1
37.88,0.4484,0.6754,0,2
118.376,0.5318,0.477,1,0
256.537,1.5937,3.3202,1,1
138.916,0.7869,0.3626,0,2
48.99,0.4257,0.2494,0,2
40.526,0.3995,0.8839,1,0
76.48,0.5043,0.3485,0,2
60.07,0.711,1.6264,1,0
153.866,1.5233,1.0776,0,3
64.442,0.5541,0.8954,1,0
119.174,0.5272,1.0638,0,2
100.485,0.5821,0.4356,1,0
120.217,0.4796,0.833,1,0
49.166,0.4884,0.1514,1,0
204.213,1.3793,2.4395,0,3
170.222,1.4534,2.2295,1,1
580.535,2.7428,2.1701,0,4
65.765,0.4291,0.2983,0,2
190.464,1.015,2.3129,0,3
48.382,0.373,0.2765,0,2
200.723,1.3228,2.6036,0,3
419.356,1.8361,3.3197,1,1
179.618,1.6179,1.1218,0,3
51.843,0.559,1.3324,1,0
64.9,0.6198,0.9628,0,2
82.911,0.5744,0.3438,0,2
55.341,0.4668,0.6917,1,0
94.403,0.5596,1.1209,0,2
462.351,2.1829,4.1867,1,1
50.258,0.6016,1.2577,0,2
358.745,1.3649,3.7321,0,3
121.342,1.3098,2.428,0,3
50.335,0.5435,0.8674,1,0
106.084,0.533,0.332,1,0
111.752,0.5066,1.0804,1,0
77.29,0.9728,1.0583,1,0
243.908,1.7811,2.637,0,3
52.238,0.5145,1.3503,1,0
392.717,3.4477,7.6957,0,4
48.578,0.4804,0.2841,1,0
106.185,0.7694,1.4106,1,0
368.73,1.7302,1.4341,0,3
281.038,1.2294,1.897,1,1
461.567,2.2646,0.8501,1,1
125.11,1.3283,2.3757,1,1
455.515,1.9783,3.0047,0,3
33.711,0.3295,0.9558,1,0
148.808,1.7782,1.0832,1,1
261.61,1.1204,0.8543,1,1
154.69,1.0784,0.9412,0,3
177.91,1.5889,1.1881,0,3
66.143,0.5795,1.0536,1,0
349.26,1.8685,2.6033,0,3
186.476,1.5499,1.0489,1,1
150.332,1.1584,2.6171,1,1
266.138,1.7438,0.9096,0,3
54.123,0.4467,0.2862,0,2
60.981,0.4582,1.066,1,0
415.824,1.0,1.0,1,1
87.132,0.5147,1.2325,0,2
158.55,0.7953,1.241,1,0
66.598,0.5938,0.387,0,2
190.643,1.6585,3.4949,0,3
116.07,1.0488,2.3278,0,3
41.551,0.4682,0.2734,1,0
47.755,0.4053,0.6549,1,0
113.092,1.2516,2.3882,0,3
42.201,0.4676,0.8383,1,0
625.45,2.7286,1.4052,0,4
493.855,4.4853,7.5026,0,4
50.711,1.0102,0.9749,1,0
53.093,0.3932,1.0786,0,2
78.883,0.5314,0.3011,1,0
64.959,0.5967,1.1734,0,2
57.543,0.4788,1.0234,0,2
79.433,0.4909,1.0424,1,0
358.781,3.2006,2.0869,0,4
125.847,0.6712,1.2465,0,2
121.662,0.5486,1.0802,0,2
131.925,0.7633,1.0028,1,0
53.36,0.4922,0.2299,1,0
71.44,0.525,0.3518,0,2
194.714,1.4806,4.9606,1,1
287.773,1.1872,2.213,1,1
134.382,1.0844,0.8556,1,1
91.161,0.5564,0.332,0,2
127.764,1.393,3.0739,0,3
49.246,0.5207,0.9441,0,2
101.139,0.5066,0.1583,1,0
152.763,1.3961,2.8771,1,1
390.788,1.5989,3.4353,1,1
53.859,0.3363,0.6792,0,2
131.524,0.6216,1.2123,1,0
125.669,0.5239,0.3079,1,0
129.653,0.5853,0.8577,0,2
96.207,0.6416,0.4019,0,2
46.669,0.3659,0.2902,0,2
100.697,0.6403,1.452,0,2
141.554,1.7375,1.25,1,1
47.396,0.4927,0.3281,0,2
390.116,1.6622,2.9628,1,1
251.576,1.7022,3.6056,1,1
86.158,0.5583,1.2947,0,2
153.888,0.7936,1.189,0,2
92.631,0.6064,0.3303,0,2
56.836,0.6018,0.3911,0,2
295.04,3.3748,5.7728,0,4
300.101,1.2291,0.8882,0,3
252.161,1.7245,0.4427,1,1
230.406,1.5394,3.3372,1,1
123.173,0.6156,0.9632,0,2
86.837,0.3523,0.7958,0,2
122.865,0.5479,1.0209,1,0
48.709,0.4358,0.2998,0,2
111.15,0.4866,0.9555,0,2
224.772,1.2931,2.6013,1,1
362.843,1.4533,1.343,1,1
113.055,0.5239,0.872,1,0
363.067,1.4273,2.8097,0,3
65.364,0.5248,0.4258,0,2
55.067,0.4316,0.1435,1,0
43.951,0.4766,0.9235,1,0
71.343,0.6242,0.3305,0,2
653.493,2.6538,5.4896,0,4
159.864,1.3629,1.012,0,3
79.603,0.5279,0.9732,1,0
161.181,1.6812,3.4596,0,3
69.405,0.5778,0.3262,0,2
54.946,0.4238,0.2689,0,2
91.201,0.4218,1.1019,1,0
273.377,1.8133,2.9738,1,1
45.391,0.5295,0.7948,0,2
123.438,1.0828,2.5614,1,1
65.729,0.6757,1.3233,0,2
171.692,1.7282,3.4265,0,3
141.346,1.1834,0.2686,1,1
199.226,1.7739,4.1297,0,3
50.514,0.5264,0.3235,1,0
267.475,2.8322,6.4388,0,4
363.917,1.4188,3.4716,0,3
219.753,1.6132,1.1316,0,3
114.293,0.569,0.7572,0,2
284.265,1.9069,3.5743,0,3
49.075,0.5207,0.4035,0,2
146.841,1.5375,3.1335,1,1
49.552,0.4137,0.9213,0,2
123.516,0.496,0.3909,0,2
53.068,0.5379,0.9214,0,2
154.323,0.9291,2.0242,1,1
41.831,0.4437,0.313,1,0
374.741,1.0,1.0,1,1
47.591,0.5349,1.0039,1,0
258.109,1.5004,2.925,0,3
35.836,0.3188,0.0855,1,0
55.969,0.723,1.2226,1,0
405.278,1.9199,3.8519,1,1
48.276,0.526,1.0471,0,2
126.892,0.5979,0.2006,1,0
44.078,0.4587,1.1545,1,0
114.106,0.4833,0.3272,1,0
206.483,1.6455,0.9196,1,1
33.457,0.3632,0.6564,1,0
711.51,2.9543,1.5506,0,4
68.352,0.4099,0.2382,0,2
149.703,1.2431,2.7672,1,1
116.706,0.5527,0.3558,1,0
155.072,0.6828,1.0223,1,0
267.937,1.1825,1.9862,1,1
153.033,1.5842,1.7259,1,1
151.66,0.4965,1.1705,0,2
46.825,0.404,0.2931,0,2
155.662,1.3297,1.2949,1,0
92.359,0.5759,0.1846,1,0
104.84,0.9272,1.2975,0,2
85.586,0.5569,0.9037,1,0
48.304,0.5236,0.7957,1,0
178.866,1.2936,2.2429,0,3
299.143,1.3056,3.0121,0,3
140.547,0.5129,1.0977,0,2
138.086,1.2975,0.9818,1,1
50.634,0.9533,0.9107,0,2
86.487,0.3935,0.352,0,2
101.013,0.3943,0.229,0,2
185.191,1.3957,3.4748,1,1
54.171,0.6572,1.8903,0,2
346.38,1.4441,2.5215,1,1
160.922,1.2934,0.9683,0,3
51.598,0.5916,0.502,0,2
99.369,0.6493,1.0339,0,2
59.959,0.5446,0.3101,0,2
64.822,0.7148,1.0243,0,2
243.239,1.4788,3.4437,1,1
65.129,0.6331,1.4528,0,2
111.652,0.403,0.393,1,0
110.316,0.6493,0.3176,1,0
910.377,3.9788,2.9289,0,4
52.756,0.5109,0.7908,0,2
279.296,1.7444,3.2413,0,3
146.208,1.2417,2.3591,1,1
73.5,0.7691,1.3059,0,2
88.745,0.6223,0.9682,1,0
44.915,0.4474,0.3533,0,2
167.377,1.8408,1.2879,1,1
60.278,0.528,0.9737,0,2
62.75,0.4451,0.9609,0,2
108.561,1.1977,2.5244,1,1
42.777,0.4708,0.8149,0,2
76.32,0.4862,0.3043,0,2
187.828,1.932,1.1653,1,1
165.901,1.8252,4.5419,0,3
104.875,1.3878,1.7628,1,1
237.876,1.6819,1.0956,0,3
142.901,1.6643,3.4948,1,1
55.586,0.6658,0.3271,1,0
110.312,0.5393,0.335,1,0
177.989,1.5264,4.4024,1,1
57.163,0.6519,1.6317,0,2
228.33,1.3273,0.4157,1,1
120.002,0.6327,1.1364,0,2
139.158,0.6065,1.1801,0,2
26.16,0.3567,0.217,0,2
142.318,1.5503,2.8938,1,1
75.952,0.457,0.8044,0,2
150.111,1.4154,2.5735,1,1
126.329,0.8378,1.2697,0,2
39.762,0.4652,1.026,1,0
95.327,0.5803,0.4278,0,2
238.927,1.5398,3.3003,0,3
46.547,0.3423,0.8606,0,2
104.239,0.4368,0.7902,0,2
285.395,1.1087,0.3385,1,1
130.263,0.546,0.3707,0,2
108.674,0.4534,1.2472,0,2
193.581,1.9012,3.4926,1,1
46.275,0.5529,0.9379,0,2
133.148,1.2157,2.1922,1,1
83.725,0.5111,1.0155,0,2
183.322,1.4915,1.0872,1,1
111.926,0.4684,1.086,1,0
366.289,1.4383,1.3118,0,3
62.824,0.4781,0.9812,1,0
110.591,0.703,0.8594,1,0
59.821,0.8049,0.3961,0,2
50.851,0.7008,1.409,0,2
70.511,0.4836,0.3184,0,2
62.217,0.3703,0.7819,1,0
71.483,0.438,0.2938,0,2
77.967,0.5055,0.92,1,0
163.185,1.8069,1.0946,1,1
183.94,1.6746,4.1939,0,3
101.369,0.4274,0.1092,1,0
167.63,1.8679,2.9738,1,1
282.254,1.8344,3.9077,1,1
41.765,0.4258,0.3169,0,2
48.581,0.4831,1.0129,1,0
75.406,0.6867,0.4428,0,2
216.23,1.4971,2.7316,1,1
194.971,1.0,1.0,1,1
128.634,0.6777,1.1301,1,0
145.897,0.6368,0.5121,0,2
171.522,1.4584,3.1309,0,3
47.148,0.4948,0.8309,1,0
144.896,0.6408,1.1617,0,2
92.804,0.565,0.1641,1,0
273.589,1.2173,0.7698,1,1
459.29,2.7544,1.6343,0,4
207.076,1.3762,2.6342,0,3
420.349,1.8464,4.7376,1,1
55.367,0.4065,1.3068,0,2
341.443,1.4971,2.8287,1,1
139.931,0.5617,1.2515,0,2
72.995,0.8133,1.282,1,0
76.696,0.4568,0.296,0,2
221.009,1.4307,2.8531,1,1
122.125,0.5381,1.1951,0,2
54.749,0.5653,1.1627,0,2
166.97,1.3042,0.9101,0,3
182.626,1.6637,3.6431,1,1
170.093,1.9976,3.1376,0,3
89.261,0.5719,1.0585,0,2
424.288,1.9224,2.8864,1,1
175.357,1.3591,3.2268,1,1
300.918,1.2217,0.8238,1,1
50.035,0.3725,0.8999,1,0
65.102,0.5079,0.3333,0,2
91.883,0.6454,1.2098,1,0
580.221,3.539,1.8979,0,4
53.039,0.6889,0.813,1,0
57.103,0.5678,1.0465,0,2
96.999,0.4037,0.3509,0,2
311.924,1.3214,0.7135,0,3
65.487,0.6153,0.9042,1,0
312.718,1.8806,4.1614,1,1
68.422,0.423,1.017,1,0
257.763,1.7773,3.1249,0,3
216.39,1.9433,1.0541,0,3
99.407,0.6466,1.2078,0,2
987.323,4.4386,8.7301,0,4
181.578,1.4247,0.9674,1,1
84.16,0.6039,0.3335,0,2
45.331,0.5062,0.1227,1,0
160.004,1.331,0.8129,1,1
98.515,0.7668,0.4015,1,0
207.579,1.4762,3.8327,1,1
108.909,0.5659,0.3304,1,0
275.509,1.5238,3.3303,0,3
120.442,0.5812,1.1285,0,2
179.458,1.7733,2.7967,1,1
45.822,0.6008,1.2319,0,2
108.191,0.7281,0.7059,1,0
789.88,3.0348,6.3397,0,4
41.309,0.4287,0.1122,1,0
55.936,0.5688,1.0849,0,2
403.99,1.5813,3.4893,1,1
57.615,0.6336,0.8853,1,0
72.976,0.5152,1.1859,0,2
118.435,0.4745,0.8926,0,2
340.278,1.5523,2.4059,0,3
153.87,1.396,2.7329,1,1
131.068,1.5063,0.8595,0,3
57.026,0.516,0.3891,1,0
60.395,1.0531,1.1122,0,2
56.927,0.5009,0.2497,0,2
139.175,0.8924,0.3743,0,2
157.99,1.7743,3.4779,1,1
343.566,1.4764,0.9381,1,1
126.901,0.9758,0.906,0,2
162.44,0.7345,0.4884,0,2
73.537,0.4634,0.8047,1,0
